	length
DDX3X	3568.100520124872
CHD8	6189.406325935986
MAGEB16	1556.765
MAGEB17	1227.56
KIAA1456	5445.881005952846
ZNF705D	1988.5295
DEFB130	88.13730000000001
TUBA3C	1301.165
ZNF705B	1039.795
ZNF705G	3478.1125365799726
MYL5	964.2
COLEC12	5574.795
DIP2A	4833.154231304813
SLITRK6	4150.795
SFI1	1729.1897628728882
SELM	540.1113052549103
PCBP3	1458.1504943115185
MICA	1744.4948572969386
SGSM1	6109.224265418254
KRTAP10-12	415.876
KRTAP10-6	849.3585
KRTAP10-5	982.797
KRTAP10-4	1475.795
KRTAP10-1	1047.795
MAPK4	3357.232454576742
SERPINE3	1127.5
DLEU7	1425.2843208735976
SKOR2	2166.1949999999997
SIAH3	6889.795
SMIM2	381.17674999999997
UMODL1	5103.455
DSCAM	6515.766088771207
MORC3	4078.795
EFCAB8	1999.0
DEFB116	148.178
DEFB115	110.72999999999999
PPP4R1	3461.7444475449583
AF165138.7	780.5
RBM11	1766.7949999999998
GAB4	2462.795
C9orf152	2549.795
C20orf202	1436.795
KLHDC7A	4977.795
HMX1	1309.4631666666667
GCGR	1333.6946666666668
ZG16	2964.795
AC145212.2	1431.795
ATG4B	998.7
HSF1	1629.465691484812
CCNL2	1067.4753995932401
FAM72D	2229.795
MASP2	2270.6949999999997
APITD1-CORT	965.6
SLC2A7	1371.795
MMACHC	5097.0
SZRD1	3033.382698379224
TTC34	1658.295
MMD2	1808.915
CLHC1	939.1123847733138
AGR2	946.5326531756498
P2RX6	2592.5299999999997
GAREML	4606.32938865992
LRRC72	832.797
MEI1	675.0
XPO1	2341.095657057952
CACNA1I	8665.993283374351
CHCHD10	242.765749954481
GP5	3366.795
HDAC9	2940.771097907217
GGT2	1828.3333333333333
LHFPL3	1505.9499999999998
FAM49B	1280.891917119704
SEC14L6	3193.0
PARG	3335.912402218856
KCTD17	1370.9470225410978
RNASEK	411.7743916368103
THAP4	1364.1215832210287
ZNRF3	5508.277983089869
THADA	5178.819934191935
ZNF681	4733.452155535511
TCL1A	872.0
KIAA1210	7656.795
EFTUD2	2845.9827989099626
RASGRP3	2864.6387908528977
SEC14L2	1534.0
SAR1B	2178.458531048833
MEX3D	2292.0
TF	1736.0812540420302
CPE	1769.8316619249767
SYCE3	230.8275
GUCD1	3232.1177635707304
LRP5L	1536.6076174742702
SLC25A17	1956.1080763913067
FRMD5	3819.78860722601
ELFN2	8193.260136341443
LTBP1	4214.791906077689
GABRR2	1514.795
C22orf46	4807.795
OR6B2	1324.795
IGSF23	436.8269389023385
PHF14	4108.795
POU6F2	2247.4
CLDN5	1316.041613688427
INO80D	9429.400708499912
ZGLP1	2104.0
MYH8	5873.795
C16orf86	634.4045
TENM2	8557.145
FAM104A	2040.29366424114
TRIOBP	2710.426465534655
WWC2	4787.977283752955
GTF2A1L	880.8
CAPN14	2029.795
PSME4	6931.795
CWC22	2804.5290810513334
HOXD12	914.7139999999999
LIPK	1062.795
ARHGAP35	6924.768719115192
ACY1	1163.5421288761734
STEAP1B	928.25
TNFSF18	1840.795
LIPN	1029.795
TXNRD3NB	570.8154999999999
LIPM	1051.17
STON1	5363.5
INTS1	6654.911755920841
DMRTA2	2789.5
ZNF792	3402.711680122246
MBD5	6022.0865476435865
FAM161A	3553.9608906441354
GATSL3	1424.0
PAPOLB	4094.795
SUN2	2583.9787775524446
MTA3	2204.7315630007215
TAPT1	4423.795
CEACAM16	1439.995
NUCB1	1622.219556673472
ADGRV1	8585.822433153447
PPP1R3G	4739.795
GAGE12D	360.0065
TMEM196	1887.4737
TDRD15	5771.0
NXPH1	1432.95575
TFIP11	1898.5167762710148
PSG7	1661.865
DCDC1	3048.9318279212944
MEX3C	3255.558272474472
GDPD3	1194.0115425564181
AAK1	5381.627348985141
SMCR8	8111.795
RMDN1	1307.7169973058294
GAS2L1	2250.157795365365
HYPK	2927.1679246012345
CHKB	1470.7949999999998
TENM3	5390.5
NLK	3070.094145261201
IFI30	963.3147792231774
GPR1	1949.705
HIC2	6121.701800998598
MATN3	2325.0
CCDC85A	3814.795
GAGE10	370.96500000000003
ZFPM2	3101.0
AQP12B	919.797
PRDM6	9099.795
LPAR2	1430.7607871303553
TMEM211	586.1054999999999
SULT6B1	344.93686
RNF43	4455.955928949366
APOBEC3G	1607.7218968588584
RBM34	1378.9783013445867
POM121L12	1115.795
OR3A2	908.797
C3orf36	1500.795
OR1C1	777.797
OR2A25	846.797
OR2A14	810.8293781966688
OR2A5	845.797
PSMB11	1942.795
TAS2R41	756.797
OR52B4	956.797
OR6B1	887.797
RGS14	2130.2288984206393
C6orf226	384.94449999999995
XKR9	2954.7556738588455
EBF2	2991.491825410404
HEPN1	1266.795
TBX20	1703.795
PRR21	1002.795
OR4E2	774.797
FAM200A	2174.9397867809944
TTC30B	3849.795
HMSD	1000.11325
TAS2R40	875.7969999999999
OR2A12	878.797
OR2A1	765.797
ZBED8	2531.603075551965
OR2F2	946.797
TIGD1	2457.795
ARIH2OS	1430.795
TMEM14E	213.16899999999998
C2orf16	6031.795
CEBPD	2010.795
TMEM257	2273.795
LCNL1	1671.795
MYO3B	3805.25
OR2A2	883.797
C19orf73	576.8154999999999
RGPD4	5296.795
ARHGAP25	2251.4968133873786
DNAH10	8154.439657702216
ANKRD61	1089.795
APOPT1	1489.723974006446
LRRC75A	1824.0
LRRTM4	790.6180214088138
MYO7B	3631.497238871669
SAG	808.7413333333334
C17orf104	3868.0
ALDH7A1	1824.432356094781
NEMP2	5969.0
ALAD	2432.0890954531205
RPL36A-HNRNPH2	400.47675
TMEM182	2676.15863230627
PCDH20	4630.57
FAM131B	4225.005
KLHL30	3558.795
MEF2B	1254.5
FAM185A	1081.7854540094718
CATSPERG	2462.56
C4orf48	270.2735
AC013269.5	1485.795
IL1R1	3197.3935955498864
LSM5	756.3461721945017
C19orf24	622.2022274279514
BTBD19	1275.87
DCDC2B	1181.795
TONSL	4260.60770094519
FAT3	18500.000000089836
PRR35	2048.795
CYSRT1	1129.795
TMEM237	4078.0
PTGES3L	1282.555
NABP1	5835.154328744362
RAD54L2	9586.67
C2orf78	2877.795
POTEJ	3215.795
SNX13	5920.116668113054
C7orf34	562.8351108738625
MYO7A	5490.399529819275
TMEM67	2241.731971970198
APOL6	9953.795
NOTUM	1460.0177351210766
PSMD14	1755.0
SAPCD2	3680.795
PSTPIP2	2831.9596819995713
ASB18	705.3988333333333
TBC1D14	3711.1782052432645
FAM126A	4955.8168422516255
KCMF1	1688.9538027481233
SETD2	7250.0943744858705
TISP43	873.751670248758
ZC3H12D	4409.598073961868
SCN7A	4978.812253889917
ANKRD30BL	1083.795
ERICH2	433.87399999999997
TBC1D10B	3151.0
VSTM5	2801.795
C5orf52	518.8265
C21orf140	588.8154999999999
CD207	1701.795
RP11-38C17.1	501.8264999999999
RAB6C	2907.795
RIMKLA	8710.0
PRPF40A	5024.921898821057
EPHB6	2468.0235555555555
HJURP	2579.408997267431
KRTAP9-3	824.797
HLA-DRB4	924.5820838918451
LINC00493	383.459091167004
ZNF142	2308.2820579894287
CKMT1A	1487.3160639473408
APBA2	1651.0972957589556
PABPN1L	833.4676666666666
CLINT1	2539.9666285911953
CPSF3L	1213.9320081147941
ABCA13	11892.751356382141
PRRT3	2659.456910403013
KRTAP5-2	950.7969999999999
GPX5	817.4825000000001
PRR29	1597.666817855526
RBM14-RBM4	1030.9882499999999
C10orf55	2192.795
MS4A6A	1157.2179907491422
ICAM2	925.3300618593132
JMJD8	1775.6980413490678
SLC35G6	1529.795
SLC1A5	2196.5050627433193
ZFHX2	4665.090659278663
DAZAP2	936.527993689849
PIGZ	2338.1718222268664
DCC	3492.221951468077
PPP6R1	3186.5131984314467
PWP1	1921.2816853510087
POLR2H	735.8053494597572
NUB1	1571.324773731702
AGAP9	2222.118710642735
PRR23C	2623.795
HLA-DOB	1038.7464042041481
NUGGC	3688.0
ABHD5	1413.8362269878285
PRKCA	8583.795
CFAP221	1798.2400699399323
LIMS3L	1170.4850000000001
TMEM210	705.797
IKBKG	1276.684633727444
SLC38A5	1235.2924235665641
ZBED5	1898.8817450674874
IFNA17	610.22325
DENND6B	2906.3860489510926
ATP5J2-PTCD1	2323.795
IFNL3	517.763
EBP	651.0376494151955
SPRN	2960.795
LPP	6841.838969341763
SMIM19	731.1128976520266
PPP5D1	1638.8131937766223
HHLA1	3063.475
MRLN	304.65103466051266
AMY2A	1206.2596666666666
ZNF674	3371.6537562043945
LINC00116	299.340477634879
WDR26	5068.047633849917
NBEAL1	9561.238242979109
DPY19L4	3952.2551119931095
CEP170B	6562.5598381775635
PTRH1	981.0949531397376
DASS-312M4.10	1098.795
IGHD4-4	5.416665
ZNF625	1032.6666666666667
USP17L12	1425.795
NME6	1160.5455649159567
TECPR1	4675.4192448015565
TRDD1	3.5
MUM1	2624.7420391496416
ADAM8	2823.66872028781
PARVG	1497.043314435054
TAC3	633.7293065047487
DCAF7	6043.852577925336
CCDC153	1015.481628477803
GALNT11	1992.2049708844752
NT5C3B	670.1717497779346
NBPF4	2188.565
ZNF101	2967.8732052938217
IFI35	1065.315
EZH1	3203.5387580937972
SLFN14	2721.795
PLCD4	1881.0
CT47A4	1130.795
PRAMEF25	1695.795
ZNF322	3910.164618562805
KRTAP25-1	205.4425
BAHD1	4345.043575550231
SMIM13	4520.795
TOX4	4335.0
E2F5	1123.6384605951937
FAM19A2	1446.4285714285713
DEPDC4	750.0
RP11-195F19.5	502.25
IKBKB	1612.6023456988373
DCLK3	5176.795
KIRREL3	3097.75
MAVS	11523.517651770479
FTCDNL1	1122.3965067797728
NBEAL2	7391.60992111336
COG6	3426.8751401937243
CT47A5	1128.795
FAM156B	1814.805376599361
ITIH3	2601.8500000000004
ZNF740	8410.795
MAGEB6P1	1056.795
INTS9	1702.5073052673051
DOCK4	5220.576194019588
OTUD7B	5788.9341155407155
RBM18	4806.795
RGS21	1626.795
CRY2	3999.648910070039
SMIM12	1972.398180315266
CT47A9	1130.795
IGKV3D-15	230.56
CTXN2	2660.795
KBTBD8	2527.522873846805
FASTKD1	1950.6208409276865
PPIL6	3109.1840615475976
SMIM10L2A	5062.795
TMEM120A	903.190415104368
TRIM48	1277.795
CLEC17A	1856.6999999999998
SRRM5	2419.4746007108506
IFRD2	1504.8617826422183
NECAB1	3799.8484464316184
IK	1516.495293493684
USP17L10	1441.37
TRBV30	280.5435
KRT3	2151.795
FEZF1	1186.0
ZNF90	1880.5911685658382
ZNF724P	1509.0018976905126
RHOA	1589.5317940120008
IZUMO3	618.0503333333334
MDGA1	3673.384598926935
TMEM64	3117.367612429528
ISY1-RAB43	4700.795
OR6V1	860.797
PTPRJ	5733.561972651703
C9orf69	2531.960038250567
TCEB3	3674.0917022307185
MAP10	3348.795
RPL17	515.5998315926415
MTFR2	1210.5369069142039
TMEM253	983.6666666666666
WDR83	1238.9407111747976
SEMA3B	1732.3234351649494
FAM126B	6164.985427547144
FGF12	2859.0
C1orf228	716.9909774567218
CMC1	907.5640040975425
PRR12	6262.373375940721
CASP8AP2	5062.557467131551
ZNF732	2013.2744737994453
TMPRSS7	2156.3948618789072
TMSB15B	955.0
NPIPB3	951.179313321788
SRGAP2	2231.3058385840836
CT47A6	1128.9850000000001
PPIAL4G	3688.795
ZNF799	1965.9173140149837
HTATIP2	1001.1443529415396
GPX1	865.7269838959862
CCDC173	1042.205882015268
SMYD1	2154.6023333333333
BECN2	1128.795
STK3	2371.4994743134316
PPAPDC1B	1587.779607479851
ANHX	2442.125
FBXO15	804.4865
PILRB	1071.7357307757718
CTD-3074O7.11	3379.795
SPATA31D4	4619.795
PLCL2	3661.2675363405306
UBE2W	3762.5372200978236
CT47A12	997.7969999999999
ADM5	1550.795
NOL7	971.7531480115524
KMT2B	8301.795
CDRT15	527.7973654840755
FAM134A	2036.9009116904363
C1orf226	3050.419704171164
TSPYL4	4012.7950000000005
DNAH1	12905.0
ATF7	3427.2258676080437
AKR7L	1072.795
GAGE12C	360.0065
RNF182	2751.703988630033
TMEM200B	2340.685
GSPT1	2625.442465255437
LMOD3	3916.41
KANSL2	1756.9856053426147
ANKRD36	5095.620204500345
ZNF716	5029.795
TRIM49D1	1587.9083333333333
CTAGE15	2419.795
EFHC2	2296.795
SLC35E1	4059.8371742248396
CCDC17	1414.3333333333333
ZNF284	4183.795
ZNF578	1216.5
GOLGA6B	1966.7949999999996
AGBL1	3143.0
PERP	4122.795
ANKRD34C	4783.795
PABPC4L	4776.795
TDRD12	2468.0550000000003
SLCO1B7	854.4878927652361
DLGAP2	4344.5
MUC6	4071.8333333333335
GOLGA2	1742.43923226152
IFNA4	810.797
BIRC6	10650.006607839712
PNMA6A	2041.795
ZNF697	4873.795
CTU1	1919.795
IGKV3OR2-268	186.35700000000003
LAMA2	9483.759037915062
DDN	3581.795
ATP6V0E2	1450.0000095248538
CTD-2501B8.1	2103.795
CMSS1	673.4787
TBCEL	2669.2311599228715
DIO2	2578.469450013017
OTUB1	1421.4394110604867
CLEC2L	686.1000000000001
TRBV29-1	236.406
FAM13C	2016.909090909091
EBLN1	1040.795
PLP1	1275.2059999999997
FAM96B	508.3973476059746
SLC25A12	2811.795
CNBP	1451.598845793946
PDGFC	1816.7885667276487
GOLGA6L4	4030.4464798196223
BTBD18	1983.6666666666667
CASP12	1517.795
C1orf233	1917.795
FAM200B	3218.6190187318307
PRAC2	356.89725
KIAA1549	9827.260195694013
NKX1-1	1068.795
ITK	2379.6835
IRGQ	8923.999794800497
THSD7A	10448.95238297996
DIRC3	384.94449999999995
SPATA3	639.756625
WDR27	1323.4066190237368
BBIP1	790.4438725834835
MRVI1	4043.810948804472
KIAA0040	3760.40075877221
SHISA9	6452.171338554606
C10orf131	690.0
PRAM1	1881.5480095673684
ACTBL2	2626.795
C1orf210	1247.898273481465
TOP2A	5510.44579401601
IL10	1462.795
MXD3	1041.5046257850445
TSPY1	919.487125
ARMCX4	7256.795
ATF5	1509.5362716352038
KY	2105.1466666666665
ZNF302	2087.703530410473
RNPC3	1633.003742574669
CHD7	8082.518712373765
OR10J1	922.797
AKR1B15	1422.0
FAM92A1	1137.1097007626781
EIF2B1	1971.4833035805743
DCTN4	2539.3827266149156
PRDM11	4357.795298756877
ELFN1	3594.5
JADE3	4240.008893183082
NHLRC4	1904.705007273963
TMEM100	1548.0
SLC9A3R2	1091.7768575639857
TSPY3	975.2394999999999
FAM47E	1287.9037409723069
NCEH1	3942.0254348432554
RBMXL3	3274.795
FKBP7	1811.7672410324815
FAM196A	4190.189591041044
PDZD9	998.16075
IGHV3-74	421.74014670983945
FAM71E2	3023.795
CNKSR3	8865.283890803385
ALG1L2	801.797
TXNIP	2545.6885790095416
IGHV3OR16-10	186.35700000000003
C19orf81	452.9305
C5orf42	9443.561401361349
ELOVL7	3179.6191875822333
FRG2B	1895.0
ZNF714	2906.8001235696024
TSTA3	1039.396958074422
RPF2	1314.9222695550184
CDK3	828.1600557493678
AC092835.2	1474.1372039799262
TMEM185B	1963.795
ZDHHC17	4508.947368557803
NAPRT	1570.6012145346049
TRBV10-2	229.58450000000002
ARFGAP2	1825.81460903975
TRGV2	376.95949999999993
OR4F29	771.797
TMEM233	2913.795
BIRC8	1858.795
ZNF234	3833.0346565343275
ZNF398	4341.9543777291055
LACTBL1	1404.9499999999998
SIGLEC11	2974.0
C2orf74	647.6014439416172
CASP14	3073.795
FTSJ3	3360.0
TICAM2	2881.795
ANKRD65	1383.6354741162245
RPL37A	268.03168008451576
OR5K2	892.797
FAM133B	1430.153810240894
ZNF737	1428.2401662309871
TPTE	1901.9742570204485
CNEP1R1	1508.0
PLD5	8522.0
HELZ2	7792.1821876813765
AARSD1	1093.8488880820303
EEF2KMT	2112.9767139657474
ZNF837	1839.184662064677
IGLV9-49	243.21099999999996
OR2J1	1105.795
C19orf25	1215.5469871714895
SLC30A8	4282.82986180648
FGD4	4437.312510011293
RP11-295K3.1	829.797
PLEKHM3	2593.0
CLTCL1	2913.7954182507483
ATXN1L	7718.795
ARHGAP11B	1469.2382158988298
DADB-110M10.7	1098.795
CASP16	1265.795
PRH1	535.4443374857042
POC5	1349.6885510907916
CTD-2192J16.17	4337.795
RFX8	1518.795
FOXI3	2636.795
SESTD1	7128.493976517224
NDUFA13	713.0103364312597
FAM229A	339.9393115351901
DERA	1159.881886780292
SPATA31A3	4088.795
PLCL1	4509.554957456825
HMCN2	12654.577461972738
TSPY10	975.4495
FBXO43	2718.795
ZNF230	2350.7424949254237
XXbac-BPG181M17.5	444.851
AP000304.12	910.797
FAM58A	884.3218174956469
AC018755.18	1689.625
CERS1	1803.698241902087
ZNF735	1553.9099999999999
OR1M1	867.797
YY2	2573.795
ZNF713	3117.848309759271
GBE1	2848.4721743809764
PRSS42	970.2495129645248
USP17L13	1472.7150000000001
GYPB	211.82243333333332
CPNE4	2213.4444444444443
TRIM34	2203.0
C12orf71	789.797
POM121L2	1620.83975
APLN	3037.795
TRANK1	5448.97655958173
NUTM2E	3348.625
OST4	391.0103564598036
NPIPB15	1260.795
IGKV2D-40	151.7345
FAM198A	2884.3800470123388
UBA52	441.16243517957
TMPRSS13	2448.4033221181344
CNTD2	863.0
PLEKHM1	4441.4687550612925
IGHD1-7	5.25
CT47A10	1130.795
SYT16	13807.4
PRKAG3	1479.8755
GJA5	2473.2903721189423
NBPF1	5732.998434576437
CDK12	5484.070141795535
AC037459.4	601.2411666666667
DHRS3	1408.0440378069447
LCE6A	460.842
ORM2	592.8154999999999
CNTNAP5	5116.795
DCAF8L2	1469.681
GPR143	1053.9089036182775
TTC21A	3907.0299999999997
AP000275.65	728.0531746645495
APOBR	3598.3165274449675
CA1	1016.6433663445673
RLN3	388.11775
C17orf89	268.23109706145254
IGHD4-11	5.416665
OR10G8	877.797
ZNF598	3167.0000000502396
SRRT	2579.1509019275472
RP11-565P22.6	373.95949999999993
KANSL3	3883.4717868073903
IRAK4	3540.699730302671
IGHD4-17	5.416665
DENND4A	5519.566065355376
C3orf84	516.1585
SLC4A9	2915.75
GTF2I	3891.311828343239
KBTBD13	1209.795
SPSB2	1098.6608345370773
LILRA5	1124.7183367886275
PCED1B	1225.0384690183369
STRC	3823.784702441434
TMEM50B	2132.517495958057
HCAR1	4600.795
CCSER1	3865.1605144933196
TMEM125	1166.6651287872342
FBXO10	3866.568180850206
TARM1	1023.766283948866
DBNL	2809.5049001962343
PET117	973.797
RP4-559A3.7	1457.795
CT47A1	1130.795
IGHV3-72	198.65374439092182
PHC1	3175.2058077615307
CCDC79	477.86899999999997
ERN1	6447.820435566724
AP000295.9	832.797
SMIM10L2B	2528.795
CTSO	2786.795
LSM14A	2290.743759229507
BLOC1S3	2345.1414811428526
CHRM4	1343.795
AP000350.10	620.8154999999999
HSBP1	2896.0170381628877
ETFA	908.7588000729827
SPINK8	277.5795
ARL17B	684.2840272761139
PATL2	1205.4
GTF2A1	4636.5600145925455
C18orf42	380.63125
NAALADL2	5152.362509550647
RP1-130H16.18	1650.795
FAM231A	343.04949999999997
ANKRD63	975.797
ZNF783	4284.795
TMEM247	512.8265
TAAR9	879.797
WDR73	5219.795
DLX3	2128.7299045492946
IGHV3-43	268.05145318530333
DCTN2	1449.1834768873007
ZNF559-ZNF177	1927.5325395309253
GOLGA6D	2492.305
FBRSL1	5400.795
PROB1	4954.795
C11orf70	1106.9496201371787
ZNF223	1563.3270067160488
PRR20E	1679.795
RNF148	1105.0
C4orf45	1047.795
CT47A7	1120.795
RFPL4A	867.797
TRDD2	3.61905
KIF4B	4210.795
KIF5C	5102.209645269175
UBE2J1	4122.795
TMEM132C	4779.795
GRID2IP	3229.0
FAM160A1	2362.299140177339
ABTB2	4734.795
NPIPB7	1171.6950000000002
LPAR4	1661.5338333333334
CLUH	3709.413800325719
AOAH	2137.4363850735617
C4B_2	5152.045
SCN4A	7637.795
EXOSC6	4985.795
MTMR10	3420.973572832916
FCHSD1	1155.1200891652238
AC011513.3	234.77317499999998
CYFIP2	4103.772154022636
AGBL3	1676.8363142335438
ZNF814	1592.8838050084817
ROBO1	5693.691623616145
EFCC1	2523.795
YJEFN3	776.9124999999999
WI2-3308P17.2	1613.795
DNTTIP2	5698.0
PLEKHF1	1506.5632696843036
SFRP4	2134.1119591213496
ZNF527	1274.5768043152332
SPDYE2B	1063.6300000267063
ZNF852	1769.0
MSMP	502.8265
IGKV6D-21	243.21099999999998
EGR4	2206.84
ZNF385C	1823.53
LL0XNC01-16G2.1	3180.795
PIGBOS1	638.9893013400275
C9orf172	4219.795
GATS	1718.5997499999999
PAPD5	4166.343136318963
TRGC2	922.7916235572352
TMPRSS4	3134.3133175469784
OR5H14	912.797
IGHD4-23	6.45
ZNF469	13048.437131974795
ANKHD1-EIF4EBP3	8046.97377783487
C6orf222	3568.795
LIMS3	954.5566666666666
AC069368.3	582.8154999999999
IQCF3	1057.035
RP11-1236K1.1	88.13730000000001
SPATA31A5	4088.795
IGFL1	601.8154999999999
IGHV4-31	238.4323978920072
PLA2G10	832.797
CLEC5A	2408.2389202094
GRIK4	4809.0
PDZD2	11505.0
MSANTD1	2202.027807222149
RP13-512J5.1	254.928
C11orf68	1376.8630202880147
TMA7	393.9335
SEBOX	498.169
GSKIP	1744.16648730418
C5orf67	394.13874999999996
PTCHD3	1959.675
C4orf51	619.1895
TMEM151B	1707.0638670192866
PPP1R2	2525.8669906810524
RP4-539M6.19	883.0
NEK1	4363.130637005466
GNA13	4490.150041694264
NBPF12	4629.162717419415
DHFR	3125.307812575159
ZNF844	5042.892821841797
NPAS1	1275.8666532369639
METTL11B	824.797
C17orf49	652.1149255699229
FGF16	1482.795
ZNF766	2112.7481442693006
POTEB	1538.795
DAMA-236L13.19	1098.795
AC006547.14	1307.795
IGHD7-27	3.708335
MEIKIN	861.0
GAGE12F	360.0065
TSPY6P	992.797
POLD1	1922.27496487512
DIXDC1	4175.0538990718105
ERVMER34-1	3402.794270219186
KRTAP4-16P	540.8265
RNF103-CHMP3	936.0
C1orf234	328.3018333333333
CENPT	1446.6040571852254
ULK3	2343.4545666606855
RFPL4B	1732.795
TBRG1	3805.0
RPEL1	1962.795
USP46	5834.167648997792
CT47A3	1130.795
DCAF8L1	3195.795
PRSS48	585.2557933489106
FAT1	9528.876560420355
TGFBI	2263.0455493997533
C16orf91	812.484056813864
LRRC74B	1011.7949999999998
GMNC	3254.795
CCDC39	510.22390246103544
SLC48A1	2241.019654644142
EMX2	2548.064549342773
TBC1D9	5138.795
DHX57	3177.4160466464873
RPL35A	398.523826547457
PRSS45	701.20925
ZNF839	1707.1668936290696
GAGE12J	373.95949999999993
MSLNL	1960.2565163431582
NRBP2	2971.743619945
DNAJB14	5876.0
ZNF587B	2438.2018758848762
WASH1	1659.795
FOLR3	511.6035
A3GALT2	855.797
FBXO32	6370.216783925785
ZNF516	3733.3233599908276
ZNF146	3175.8696453841712
IGKV3D-7	177.6541778574426
TRGC1	1520.670891996705
PLSCR5	1182.244333333333
C12orf75	966.7982496919941
HERC1	6960.460871885032
DADB-127H9.10	900.9180000000001
CROCC2	5214.795
ZNF506	817.8880312933737
ATPAF2	682.7815790129026
STAG3L5P-PVRIG2P-PILRB	1182.795
SH2B2	1797.2710574663947
ZNF879	2121.7581316426836
CHAC1	1250.1837
FKBP11	816.5456936405621
NT5C1B-RDH14	1752.9499999999998
C16orf96	3655.795
KRTAP21-3	98.75880000000001
TMEM238	832.797
MEF2BNB-MEF2B	1292.4450000000002
CCDC122	1146.1828108642608
SKIDA1	6399.0
TRGV9	1567.795
SMIM1	347.0
ANKRD66	1749.5
U82695.5	2226.795
SLC38A3	642.3973250518261
RNF224	1630.795
GAGE12G	360.0065
PATE3	1168.795
ZNF793	4152.583229098775
SCHIP1	1546.133822445792
CLDN34	827.797
LRRC9	2449.7387499999995
CLDN9	1882.7949999999996
LAPTM4B	2423.5828084383493
CCDC124	796.9870770859006
PSMC6	1272.1173779020887
KLLN	4109.795
MUSTN1	472.5
ANKUB1	2269.12
LRRC63	2062.5500122570884
TMC4	1943.6923076923076
CMYA5	12679.8
UGT2B11	1774.91038971654
IQCF5	345.04499999999996
PRRT4	1819.142857142857
NFRKB	3424.656955195869
OR4A47	896.797
TAS2R39	849.7969999999999
MOGAT1	880.797
LRRC34	1562.0150000000003
RP11-136C24.3	386.94449999999995
PIK3R5	3020.70383195421
AC109829.1	657.807
PROM1	3439.0940953464615
GDI1	2306.34
ERCC6-PGBD3	3243.795
CCDC155	1014.7235833333334
OTUD4	4529.859835211335
PNPT1	3782.82695940465
TAF1D	728.2200638773285
IGKV1D-39	211.2215
MST1	780.8025216501146
FAM86B1	746.9802261557429
SENP1	2159.25
GOLGA8N	4757.576066015396
CGB8	714.797
TEN1-CDK3	1402.795
ARSG	3494.388745382802
GGTLC2	672.400625
PHGR1	269.687
IFNE	1307.795
CLMP	4904.795
TRDD3	4.0
TWIST2	1181.4458805473605
TRIM49C	1995.795
SCN10A	6250.795
ASCL5	1670.1625889389215
PRDM7	1840.795
PMEL	1361.4250758621542
SPANXB1	302.3065
C17orf105	3585.795
C11orf94	204.478
IFNA13	919.83275
PRSS56	1990.295
B3GNT9	2749.795
TMEM120B	6001.6980194489115
EARS2	3588.8388194621757
AC009133.22	442.8595
TMEM150C	1865.5155785895372
CT62	1420.30975
ANAPC7	2047.2581036241231
AC068533.7	754.797
OR52I1	814.1614999999999
IGHD1-20	5.25
FAM63B	8495.768400024011
CRACR2B	1047.9845547432087
GJE1	748.797
ADCYAP1	1981.1200000000001
CDS2	9099.0
FANCD2OS	255.17041074083306
ATCAY	3856.7466388938055
SALL2	2958.403456909723
AP000322.53	882.797
KDM4E	2171.795
GTF2IRD2	1524.2117150126583
NKX1-2	3196.795
IGHD1-14	5.25
TEX22	2403.795
CYR61	2037.4446438041855
DAMA-236L13.20	900.9987999999998
POTEI	6852.24
GVQW1	1665.795
HSBP1L1	603.8154999999999
PPP1R3E	3063.7971410053024
SRSF12	3431.795
PRR20D	1679.795
BIN2	1992.1823064656533
SLC6A6	3437.7349745486085
IGHD6-25	6.0
ZBED9	4046.4011860415235
FAM25G	181.6725
SBSN	1003.174
DYTN	1883.795
XXbac-BPG246D15.9	2537.795
NCOA2	5179.669846782374
TGM7	2145.795
PLA2G4B	1853.9598333333333
CLDN25	586.8154999999999
IGKV2D-28	154.67521045706422
FBXW2	5623.595618696215
UNC5C	5814.70986050571
TCP11X2	1579.795
RNF223	1734.7949999999996
IGKV1OR2-108	189.1995
ZNF812	598.6348853918565
C2CD4D	1589.795
MAGIX	1986.3441731128696
GTSE1	2944.795
IGHV3-64	130.238
ETV3L	1808.795
TRBV5-4	376.95949999999993
IGHD6-6	6.0
PXT1	1423.104438706349
POTEB2	1519.795
IGHD1-1	5.25
GPR42	1327.27
FAM195B	960.2448538749035
CCDC90B	2366.6887328164185
TRBV2	254.92800000000003
COL19A1	6033.205
PPP2R2D	5570.795
RP11-385D13.1	5346.795
AC243734.1	1903.795
IGHV4-4	251.00400000000002
TMEM229A	1940.795
SPDYE5	1818.64606945089
TMEM232	1033.25
SLC22A18AS	809.0208793909534
RP11-219A15.1	2138.795
LMOD2	1479.48375
OR7E24	1382.795
USP17L15	1482.2400000000002
OR4F3	827.797
XXbac-BPG116M5.17	3462.0550000000003
OR2M3	771.797
MAPKBP1	4739.423885062193
ZNF492	4077.795
ZNF727	1511.795
TMED7	3586.3650000000007
PET100	382.7872677415557
CT47A11	1126.795
BHMG1	2581.795
SHISA8	793.0909999999999
CAPNS2	848.797
TMX1	3827.795
ANKRD60	870.797
PATE4	1785.8250000000003
ZNF853	3689.795
USP17L11	1454.2567667717396
DIEXF	6629.773860119278
CT47A8	1002.124
ZNF845	3202.4816465670574
PGAM4	597.8154999999999
CT47A2	1130.795
JAK3	5165.347797577942
TP53AIP1	657.4319154843845
